State,Date,Cumulative_Cases,Daily_Cases,Avg7_Cases,MACD_Cases,Cumulative_Deaths,Daily_Deaths,Avg7_Deaths,MACD_Deaths,Population
Florida,5/3/2020,36078,615,649,-121.6190476,1379,15,43,-0.714285714,21477737
Florida,5/4/2020,36897,819,680,-76.0952381,1399,20,44,1.142857143,21477737
Florida,5/5/2020,37439,542,656,-96.9047619,1471,72,43,0.142857143,21477737
Florida,5/6/2020,38002,563,687,-50.66666667,1539,68,46,1.095238095,21477737
Florida,5/7/2020,38828,826,734,-3.380952381,1600,61,47,2.619047619,21477737
Florida,5/8/2020,39199,371,639,-48.61904762,1669,69,51,6.047619048,21477737
Florida,5/9/2020,40001,802,648,-42.9047619,1715,46,50,3.952380952,21477737
Florida,5/10/2020,40596,595,645,-35.0952381,1721,6,49,3.904761905,21477737
Florida,5/11/2020,40982,386,584,-79,1735,14,48,4.523809524,21477737
Florida,5/12/2020,41923,941,641,-28.23809524,1779,44,44,0.571428571,21477737
Florida,5/13/2020,42402,479,629,-42.0952381,1827,48,41,-3.476190476,21477737
Florida,5/14/2020,43210,808,626,-19.80952381,1875,48,39,-3.285714286,21477737
Florida,5/15/2020,44138,928,706,58.14285714,1917,42,35,-6.476190476,21477737
Florida,5/16/2020,44811,673,687,21.66666667,1964,47,36,-7.285714286,21477737
Florida,5/17/2020,45588,777,713,43.66666667,1973,9,36,-6.761904762,21477737
Florida,5/18/2020,46442,854,780,98.85714286,1997,24,37,-6.285714286,21477737
Florida,5/19/2020,46944,502,717,45.76190476,2052,55,39,-2.952380952,21477737
Florida,5/20/2020,47471,527,724,44.0952381,2096,44,38,-3.80952381,21477737
Florida,5/21/2020,48675,1204,781,67.42857143,2144,48,38,-3.714285714,21477737
Florida,5/22/2020,49451,776,759,57.9047619,2190,46,39,-2.714285714,21477737
Florida,5/23/2020,50127,676,759,60.71428571,2233,43,38,-3.380952381,21477737
Florida,5/24/2020,50867,740,754,49.76190476,2237,4,38,-2.857142857,21477737
Florida,5/25/2020,51746,879,758,50.9047619,2252,15,36,-4.619047619,21477737
Florida,5/26/2020,52255,509,759,53.47619048,2259,7,30,-7.523809524,21477737
Florida,5/27/2020,52634,379,738,41.23809524,2319,60,32,-5.142857143,21477737
Florida,5/28/2020,53285,651,659,-29.42857143,2364,45,31,-5.380952381,21477737
Florida,5/29/2020,54497,1212,721,-7.476190476,2413,49,32,-3.428571429,21477737
Florida,5/30/2020,55424,927,757,22.57142857,2447,34,31,-3.857142857,21477737
Florida,5/31/2020,56163,739,757,15.71428571,2451,4,31,-3.761904762,21477737
Florida,6/1/2020,56830,667,726,-28.66666667,2460,9,30,-4.523809524,21477737
Florida,6/2/2020,57447,617,742,2.761904762,2530,70,39,3.238095238,21477737
Florida,6/3/2020,58764,1317,876,96.85714286,2566,36,35,-0.19047619,21477737
Florida,6/4/2020,60183,1419,985,176.7619048,2607,41,35,0.142857143,21477737
Florida,6/5/2020,61488,1305,999,172.8095238,2660,53,35,-0.380952381,21477737
Florida,6/6/2020,62758,1270,1048,193.3809524,2688,28,34,-0.476190476,21477737
Florida,6/7/2020,63938,1180,1111,237.1904762,2700,12,36,1.380952381,21477737
Florida,6/8/2020,64904,966,1153,273.8571429,2712,12,36,1.952380952,21477737
Florida,6/9/2020,66000,1096,1222,314.5714286,2765,53,34,0.047619048,21477737
Florida,6/10/2020,67371,1371,1230,282.3809524,2801,36,34,0.428571429,21477737
Florida,6/11/2020,69069,1698,1269,297.8571429,2848,47,34,0.476190476,21477737
Florida,6/12/2020,70971,1902,1355,330.2380952,2877,29,31,-1.714285714,21477737
Florida,6/13/2020,73552,2581,1542,426.5238095,2925,48,34,1.047619048,21477737
Florida,6/14/2020,75568,2016,1661,484.7619048,2931,6,33,-0.047619048,21477737
Florida,6/15/2020,77326,1758,1775,556.9047619,2938,7,32,-0.666666667,21477737
Florida,6/16/2020,80109,2783,2016,689.6190476,2993,55,33,-1.952380952,21477737
Florida,6/17/2020,82719,2610,2193,760.3809524,3018,25,31,-2.285714286,21477737
Florida,6/18/2020,85926,3207,2408,853.6666667,3061,43,30,-3.19047619,21477737
Florida,6/19/2020,89748,3822,2682,1003.380952,3104,43,32,-0.904761905,21477737
Florida,6/20/2020,93797,4049,2892,1064.714286,3144,40,31,-2.19047619,21477737
Florida,6/21/2020,97291,3494,3103,1144.52381,3161,17,33,-0.80952381,21477737
Florida,6/22/2020,100217,2926,3270,1203.952381,3173,12,34,0.047619048,21477737
Florida,6/23/2020,103503,3286,3342,1148.857143,3238,65,35,1.285714286,21477737
Florida,6/24/2020,109014,5511,3756,1363.142857,3281,43,38,3.952380952,21477737
Florida,6/25/2020,114018,5004,4013,1449.428571,3327,46,38,3.714285714,21477737
Florida,6/26/2020,122960,8942,4745,1817.761905,3366,39,37,3.380952381,21477737
Florida,6/27/2020,132545,9585,5535,2211.809524,3390,24,35,1.571428571,21477737
Florida,6/28/2020,141075,8530,6255,2581.809524,3419,29,37,2.761904762,21477737
Florida,6/29/2020,146341,5266,6589,2711.047619,3447,28,39,4,21477737
Florida,6/30/2020,152434,6093,6990,2874.095238,3505,58,38,2.761904762,21477737
Florida,7/1/2020,158997,6563,7140,2776.857143,3550,45,38,2.333333333,21477737
Florida,7/2/2020,169106,10109,7870,3106.333333,3617,67,41,4.380952381,21477737
Florida,7/3/2020,178594,9488,7948,2823.095238,3684,67,45,6.571428571,21477737
Florida,7/4/2020,190052,11458,8215,2667.380952,3702,18,45,8,21477737
Florida,7/5/2020,200111,10059,8434,2503.380952,3731,29,45,6.904761905,21477737
Florida,7/6/2020,206447,6336,8587,2438.380952,3778,47,47,7,21477737
Florida,7/7/2020,213794,7347,8766,2400.047619,3841,63,48,7.619047619,21477737
Florida,7/8/2020,223783,9989,9255,2537.666667,3889,48,48,6.523809524,21477737
Florida,7/9/2020,232718,8935,9087,2096.904762,4009,120,56,10.85714286,21477737
Florida,7/10/2020,244151,11433,9365,2012.47619,4102,93,60,12.47619048,21477737
Florida,7/11/2020,254511,10360,9208,1554.952381,4197,95,71,20.85714286,21477737
Florida,7/12/2020,269811,15300,9957,1741.761905,4242,45,73,21.52380952,21477737
Florida,7/13/2020,282435,12624,10855,2177.952381,4277,35,71,18.42857143,21477737
Florida,7/14/2020,291629,9194,11119,2160.619048,4409,132,81,25.23809524,21477737
Florida,7/15/2020,301810,10181,11147,1966.238095,4521,112,90,30.95238095,21477737
Florida,7/16/2020,315775,13965,11865,2257.52381,4677,156,95,30.71428571,21477737
Florida,7/17/2020,327241,11466,11870,2142.333333,4805,128,100,31.47619048,21477737
Florida,7/18/2020,337569,10328,11865,2101.952381,4895,90,100,28.33333333,21477737
Florida,7/19/2020,350047,12478,11462,1510.952381,4982,87,106,31.57142857,21477737
Florida,7/20/2020,360394,10347,11137,944,5072,90,114,36.61904762,21477737
Florida,7/21/2020,369834,9440,11172,819.6190476,5206,134,114,33,21477737
Florida,7/22/2020,379619,9785,11116,610.1904762,5345,139,118,32.52380952,21477737
Florida,7/23/2020,389868,10249,10585,72.52380952,5518,173,120,29.47619048,21477737
Florida,7/24/2020,402312,12444,10724,70.76190476,5653,135,121,27.23809524,21477737
Florida,7/25/2020,414511,12199,10992,303.4761905,5777,124,126,27.19047619,21477737
Georgia,1/22/2020,0,,,0,0,,,0,10617423
Georgia,1/23/2020,0,0,0,0,0,0,0,0,10617423
Georgia,1/24/2020,0,0,0,0,0,0,0,0,10617423
Georgia,1/25/2020,0,0,0,0,0,0,0,0,10617423
Georgia,1/26/2020,0,0,0,0,0,0,0,0,10617423
Georgia,1/27/2020,0,0,0,0,0,0,0,0,10617423
Georgia,1/28/2020,0,0,0,0,0,0,0,0,10617423
Georgia,1/29/2020,0,0,0,0,0,0,0,0,10617423
Georgia,1/30/2020,0,0,0,0,0,0,0,0,10617423
Georgia,1/31/2020,0,0,0,0,0,0,0,0,10617423
Georgia,2/1/2020,0,0,0,0,0,0,0,0,10617423
Georgia,2/2/2020,0,0,0,0,0,0,0,0,10617423
Georgia,2/3/2020,0,0,0,0,0,0,0,0,10617423
Georgia,2/4/2020,0,0,0,0,0,0,0,0,10617423
Georgia,2/5/2020,0,0,0,0,0,0,0,0,10617423
Georgia,2/6/2020,0,0,0,0,0,0,0,0,10617423
Georgia,2/7/2020,0,0,0,0,0,0,0,0,10617423
Georgia,2/8/2020,0,0,0,0,0,0,0,0,10617423
Georgia,2/9/2020,0,0,0,0,0,0,0,0,10617423
Georgia,2/10/2020,0,0,0,0,0,0,0,0,10617423
Georgia,2/11/2020,0,0,0,0,0,0,0,0,10617423
Georgia,2/12/2020,0,0,0,0,0,0,0,0,10617423
Georgia,2/13/2020,0,0,0,0,0,0,0,0,10617423
Georgia,2/14/2020,0,0,0,0,0,0,0,0,10617423
Georgia,2/15/2020,0,0,0,0,0,0,0,0,10617423
Georgia,2/16/2020,0,0,0,0,0,0,0,0,10617423
Georgia,2/17/2020,0,0,0,0,0,0,0,0,10617423
Georgia,2/18/2020,0,0,0,0,0,0,0,0,10617423
Georgia,2/19/2020,0,0,0,0,0,0,0,0,10617423
Georgia,2/20/2020,0,0,0,0,0,0,0,0,10617423
Georgia,2/21/2020,0,0,0,0,0,0,0,0,10617423
Georgia,2/22/2020,0,0,0,0,0,0,0,0,10617423
Georgia,2/23/2020,0,0,0,0,0,0,0,0,10617423
Georgia,2/24/2020,0,0,0,0,0,0,0,0,10617423
Georgia,2/25/2020,0,0,0,0,0,0,0,0,10617423
Georgia,2/26/2020,0,0,0,0,0,0,0,0,10617423
Georgia,2/27/2020,0,0,0,0,0,0,0,0,10617423
Georgia,2/28/2020,0,0,0,0,0,0,0,0,10617423
Georgia,2/29/2020,0,0,0,0,0,0,0,0,10617423
Georgia,3/1/2020,0,0,0,0,0,0,0,0,10617423
Georgia,3/2/2020,0,0,0,0,0,0,0,0,10617423
Georgia,3/3/2020,2,2,0,-0.095238095,0,0,0,0,10617423
Georgia,3/4/2020,2,0,0,-0.095238095,0,0,0,0,10617423
Georgia,3/5/2020,2,0,0,-0.095238095,0,0,0,0,10617423
Georgia,3/6/2020,3,1,0,-0.142857143,0,0,0,0,10617423
Georgia,3/7/2020,5,2,1,0.761904762,0,0,0,0,10617423
Georgia,3/8/2020,5,0,1,0.761904762,0,0,0,0,10617423
Georgia,3/9/2020,10,5,1,0.523809524,0,0,0,0,10617423
Georgia,3/10/2020,17,7,2,1.19047619,0,0,0,0,10617423
Georgia,3/11/2020,23,6,3,1.904761905,0,0,0,0,10617423
Georgia,3/12/2020,31,8,4,2.523809524,1,1,0,-0.047619048,10617423
Georgia,3/13/2020,42,11,6,4,1,0,0,-0.047619048,10617423
Georgia,3/14/2020,73,31,10,6.523809524,1,0,0,-0.047619048,10617423
Georgia,3/15/2020,99,26,13,8.285714286,1,0,0,-0.047619048,10617423
Georgia,3/16/2020,121,22,16,10.23809524,1,0,0,-0.047619048,10617423
Georgia,3/17/2020,146,25,18,11.04761905,1,0,0,-0.047619048,10617423
Georgia,3/18/2020,197,51,25,15.61904762,3,2,0,-0.142857143,10617423
Georgia,3/19/2020,287,90,37,23.33333333,10,7,1,0.523809524,10617423
Georgia,3/20/2020,485,198,63,39.9047619,14,4,2,1.333333333,10617423
Georgia,3/21/2020,555,70,69,42.57142857,20,6,3,2.047619048,10617423
Georgia,3/22/2020,621,66,75,45.42857143,25,5,3,1.80952381,10617423
Georgia,3/23/2020,772,151,93,56.23809524,25,0,3,1.80952381,10617423
Georgia,3/24/2020,1026,254,126,77.23809524,32,7,4,2.476190476,10617423
Georgia,3/25/2020,1247,221,150,90.71428571,40,8,5,3.095238095,10617423
Georgia,3/26/2020,1525,278,177,104.4761905,48,8,5,2.714285714,10617423
Georgia,3/27/2020,2000,475,216,120.9047619,64,16,7,3.952380952,10617423
Georgia,3/28/2020,2366,366,259,146.5714286,69,5,7,3.714285714,10617423
Georgia,3/29/2020,2651,285,290,164,80,11,8,4.19047619,10617423
Georgia,3/30/2020,2808,157,291,157.7619048,87,7,9,4.857142857,10617423
Georgia,3/31/2020,3929,1121,415,228.7142857,111,24,11,5.714285714,10617423
Georgia,4/1/2020,4638,709,484,264.2380952,139,28,14,7.380952381,10617423
Georgia,4/2/2020,5348,710,546,292.8095238,163,24,16,8.285714286,10617423
Georgia,4/3/2020,5831,483,547,271.3333333,184,21,17,8.285714286,10617423
Georgia,4/4/2020,6160,329,542,252.1428571,201,17,19,9.476190476,10617423
Georgia,4/5/2020,6647,487,571,259.1904762,211,10,19,9,10617423
Georgia,4/6/2020,7314,667,644,301.4761905,229,18,20,9.142857143,10617423
Georgia,4/7/2020,8822,1508,699,285.8571429,329,100,31,15.38095238,10617423
Georgia,4/8/2020,9901,1079,752,289.9047619,362,33,32,14.9047619,10617423
Georgia,4/9/2020,10566,665,745,255.5238095,379,17,31,13.42857143,10617423
Georgia,4/10/2020,11485,919,808,284.1904762,416,37,33,13.85714286,10617423
Georgia,4/11/2020,12159,674,857,304.4285714,429,13,33,13.52380952,10617423
Georgia,4/12/2020,12452,293,829,265.6190476,433,4,32,12.57142857,10617423
Georgia,4/13/2020,13315,863,857,259.7142857,465,32,34,13.04761905,10617423
Georgia,4/14/2020,14578,1263,822,176.6666667,525,60,28,4.523809524,10617423
Georgia,4/15/2020,14987,409,727,72.71428571,552,27,27,2.619047619,10617423
Georgia,4/16/2020,15669,682,729,55.47619048,587,35,30,4.333333333,10617423
Georgia,4/17/2020,17194,1525,816,92.47619048,650,63,33,5.095238095,10617423
Georgia,4/18/2020,17669,475,787,58.28571429,673,23,35,6.238095238,10617423
Georgia,4/19/2020,18301,632,836,90.76190476,687,14,36,7.095238095,10617423
Georgia,4/20/2020,19407,1106,870,79.57142857,775,88,44,11.23809524,10617423
Georgia,4/21/2020,19881,474,758,-1.619047619,798,23,39,6.285714286,10617423
Georgia,4/22/2020,21214,1333,890,100.6666667,848,50,42,8.238095238,10617423
Georgia,4/23/2020,21883,669,888,100.6190476,881,33,42,7.80952381,10617423
Georgia,4/24/2020,22491,608,757,-36.33333333,899,18,36,1.952380952,10617423
Georgia,4/25/2020,23222,731,793,-19.47619048,907,8,33,-0.619047619,10617423
Georgia,4/26/2020,23486,264,741,-60.85714286,916,9,33,-0.571428571,10617423
Georgia,4/27/2020,24302,816,699,-109.952381,995,79,31,-5.476190476,10617423
Georgia,4/28/2020,24922,620,720,-46.66666667,1036,41,34,0.333333333,10617423
Georgia,4/29/2020,25775,853,652,-103.9047619,1101,65,36,0.80952381,10617423
Georgia,4/30/2020,26264,489,626,-121.5238095,1132,31,36,0.142857143,10617423
Georgia,5/1/2020,27489,1225,714,-48.0952381,1169,37,39,3.142857143,10617423
Georgia,5/2/2020,28331,842,730,-40.0952381,1177,8,39,3.380952381,10617423
Georgia,5/3/2020,28665,334,740,-32.04761905,1184,7,38,2.238095238,10617423
Georgia,5/4/2020,29451,786,736,-32.38095238,1246,62,36,-1.19047619,10617423
Georgia,5/5/2020,29998,547,725,-9.285714286,1299,53,38,1.142857143,10617423
Georgia,5/6/2020,30743,745,710,-40.28571429,1327,28,32,-4.904761905,10617423
Georgia,5/7/2020,31618,875,765,5.523809524,1355,28,32,-4.571428571,10617423
Georgia,5/8/2020,32181,563,670,-43.66666667,1400,45,33,-2.714285714,10617423
Georgia,5/9/2020,32588,407,608,-102.4285714,1403,3,32,-2.761904762,10617423
Georgia,5/10/2020,33580,992,702,-25.57142857,1406,3,32,-2.238095238,10617423
Georgia,5/11/2020,34002,422,650,-45,1444,38,28,-3.857142857,10617423
Georgia,5/12/2020,34924,922,704,-12.33333333,1498,54,28,-5.333333333,10617423
Georgia,5/13/2020,35427,503,669,-7.80952381,1517,19,27,-4.857142857,10617423
Georgia,5/14/2020,35977,550,623,-48.14285714,1545,28,27,-4.619047619,10617423
Georgia,5/15/2020,36772,795,656,-24.04761905,1588,43,27,-5.80952381,10617423
Georgia,5/16/2020,37212,440,661,-5.19047619,1598,10,28,-4.904761905,10617423
Georgia,5/17/2020,37579,367,571,-100.0952381,1610,12,29,-4.047619048,10617423
Georgia,5/18/2020,38283,704,612,-53.76190476,1649,39,29,-2.142857143,10617423
Georgia,5/19/2020,38855,572,562,-101.4761905,1675,26,25,-5.428571429,10617423
Georgia,5/20/2020,39801,946,625,-42.9047619,1697,22,26,-2.380952381,10617423
Georgia,5/21/2020,40663,862,669,-16.66666667,1775,78,33,2.380952381,10617423
Georgia,5/22/2020,41482,819,673,6.666666667,1808,33,31,0.571428571,10617423
Georgia,5/23/2020,42242,760,719,56.57142857,1822,14,32,1.285714286,10617423
Georgia,5/24/2020,42902,660,760,82.04761905,1827,5,31,0.380952381,10617423
Georgia,5/25/2020,43400,498,731,66.76190476,1848,21,28,-0.666666667,10617423
Georgia,5/26/2020,43983,583,733,67.04761905,1896,48,32,3.571428571,10617423
Georgia,5/27/2020,44638,655,691,29.33333333,1933,37,34,5.142857143,10617423
Georgia,5/28/2020,45266,628,658,8.095238095,1973,40,28,-1.428571429,10617423
Georgia,5/29/2020,45881,615,628,-24.38095238,1987,14,26,-1.952380952,10617423
Georgia,5/30/2020,46331,450,584,-70.42857143,2004,17,26,-2.619047619,10617423
Georgia,5/31/2020,47063,732,594,-48.04761905,2053,49,32,1.19047619,10617423
Georgia,6/1/2020,47902,839,643,-18.9047619,2094,41,35,4.047619048,10617423
Georgia,6/2/2020,48207,305,603,-29.52380952,2102,8,29,0.238095238,10617423
Georgia,6/3/2020,48894,687,608,-33.28571429,2123,21,27,-1.857142857,10617423
Georgia,6/4/2020,49859,965,656,-5.047619048,2149,26,25,-3.761904762,10617423
Georgia,6/5/2020,50621,762,677,17.52380952,2174,25,27,-0.904761905,10617423
Georgia,6/6/2020,51359,738,718,44.33333333,2178,4,25,-2.619047619,10617423
Georgia,6/7/2020,51898,539,691,9.142857143,2180,2,18,-9.142857143,10617423
Georgia,6/8/2020,52497,599,656,-20.85714286,2208,28,16,-10.61904762,10617423
Georgia,6/9/2020,53249,752,720,34.57142857,2285,77,26,-3.047619048,10617423
Georgia,6/10/2020,53980,731,727,51.80952381,2329,44,29,-1.095238095,10617423
Georgia,6/11/2020,54973,993,731,49.57142857,2375,46,32,3.428571429,10617423
Georgia,6/12/2020,55783,810,737,56,2418,43,35,5.952380952,10617423
Georgia,6/13/2020,56804,1021,778,84.57142857,2447,29,38,8.238095238,10617423
Georgia,6/14/2020,57681,877,826,122.2380952,2451,4,39,9.285714286,10617423
Georgia,6/15/2020,58414,733,845,130.047619,2494,43,41,10.23809524,10617423
Georgia,6/16/2020,59078,664,833,114.1904762,2529,35,35,4.857142857,10617423
Georgia,6/17/2020,60030,952,864,131.047619,2575,46,35,4.428571429,10617423
Georgia,6/18/2020,60912,882,848,102.952381,2605,30,33,2.904761905,10617423
Georgia,6/19/2020,62009,1097,889,121,2636,31,31,0.095238095,10617423
Georgia,6/20/2020,63809,1800,1001,168.7142857,2642,6,28,-2.380952381,10617423
Georgia,6/21/2020,64701,892,1003,163.0952381,2643,1,27,-1.095238095,10617423
Georgia,6/22/2020,65928,1227,1073,214.6190476,2648,5,22,-4.380952381,10617423
Georgia,6/23/2020,67810,1882,1247,313.5238095,2695,47,24,-4.238095238,10617423
Georgia,6/24/2020,69381,1571,1336,360.4285714,2698,3,18,-9.380952381,10617423
Georgia,6/25/2020,71095,1714,1455,443.7619048,2745,47,20,-8.380952381,10617423
Georgia,6/26/2020,72995,1900,1569,503.5714286,2770,25,19,-9.380952381,10617423
Georgia,6/27/2020,74985,1990,1597,471.952381,2776,6,19,-9.476190476,10617423
Georgia,6/28/2020,77210,2225,1787,581.6666667,2778,2,19,-9.476190476,10617423
Georgia,6/29/2020,79417,2207,1927,645.0952381,2784,6,19,-8.428571429,10617423
Georgia,6/30/2020,81291,1874,1926,590.6666667,2805,21,16,-8.761904762,10617423
Georgia,7/1/2020,84242,2951,2123,681.952381,2827,22,18,-5.714285714,10617423
Georgia,7/2/2020,87709,3467,2373,814.1428571,2849,22,15,-7.571428571,10617423
Georgia,7/3/2020,90493,2784,2500,847.1428571,2857,8,12,-8.904761905,10617423
Georgia,7/4/2020,93319,2826,2619,880.1904762,2857,0,12,-7.523809524,10617423
Georgia,7/5/2020,95516,2197,2615,813.3333333,2860,3,12,-7.476190476,10617423
Georgia,7/6/2020,97064,1548,2521,680.5238095,2878,18,13,-5.285714286,10617423
Georgia,7/7/2020,100470,3406,2740,768.952381,2899,21,13,-4.619047619,10617423
Georgia,7/8/2020,103890,3420,2807,718.4285714,2922,23,14,-2.523809524,10617423
Georgia,7/9/2020,106727,2837,2717,535.3333333,2930,8,12,-3.476190476,10617423
Georgia,7/10/2020,111217,4490,2961,617.7619048,2965,35,15,-0.666666667,10617423
Georgia,7/11/2020,114401,3184,3012,602.8571429,2996,31,20,3.142857143,10617423
Georgia,7/12/2020,116935,2534,3060,572.6666667,3003,7,20,2.857142857,10617423
Georgia,7/13/2020,120572,3637,3358,755.9047619,3026,23,21,3,10617423
Georgia,7/14/2020,123963,3391,3356,682.047619,3054,28,22,4.904761905,10617423
Georgia,7/15/2020,127838,3875,3421,637.3333333,3091,37,24,5.285714286,10617423
Georgia,7/16/2020,131287,3449,3509,642.7142857,3105,14,25,7.857142857,10617423
Georgia,7/17/2020,135192,3905,3425,463.2380952,3132,27,24,6.761904762,10617423
Georgia,7/18/2020,139880,4688,3640,549.7619048,3169,37,25,6.285714286,10617423
Georgia,7/19/2020,143129,3249,3742,603,3174,5,24,5.142857143,10617423
Georgia,7/20/2020,145582,2453,3573,422.2857143,3177,3,22,3.285714286,10617423
Georgia,7/21/2020,148988,3406,3575,351.3333333,3254,77,29,7.619047619,10617423
Georgia,7/22/2020,152302,3314,3495,254.047619,3335,81,35,10.80952381,10617423
Georgia,7/23/2020,156607,4305,3617,336.1428571,3361,26,37,12.61904762,10617423
Georgia,7/24/2020,161420,4813,3747,369.5238095,3443,82,44,16.0952381,10617423
Georgia,7/25/2020,165188,3768,3615,192.6666667,3494,51,46,15.66666667,10617423
Grand Princess,1/22/2020,0,,,0,0,,,0,0
Grand Princess,1/23/2020,0,0,0,0,0,0,0,0,0
Grand Princess,1/24/2020,0,0,0,0,0,0,0,0,0
Grand Princess,1/25/2020,0,0,0,0,0,0,0,0,0
Grand Princess,1/26/2020,0,0,0,0,0,0,0,0,0
Grand Princess,1/27/2020,0,0,0,0,0,0,0,0,0
Grand Princess,1/28/2020,0,0,0,0,0,0,0,0,0
Grand Princess,1/29/2020,0,0,0,0,0,0,0,0,0
Grand Princess,1/30/2020,0,0,0,0,0,0,0,0,0
Grand Princess,1/31/2020,0,0,0,0,0,0,0,0,0
Grand Princess,2/1/2020,0,0,0,0,0,0,0,0,0
Grand Princess,2/2/2020,0,0,0,0,0,0,0,0,0
Grand Princess,2/3/2020,0,0,0,0,0,0,0,0,0
Grand Princess,2/4/2020,0,0,0,0,0,0,0,0,0
Grand Princess,2/5/2020,0,0,0,0,0,0,0,0,0
Grand Princess,2/6/2020,0,0,0,0,0,0,0,0,0
Grand Princess,2/7/2020,0,0,0,0,0,0,0,0,0
Grand Princess,2/8/2020,0,0,0,0,0,0,0,0,0
Grand Princess,2/9/2020,0,0,0,0,0,0,0,0,0
Grand Princess,2/10/2020,0,0,0,0,0,0,0,0,0
Grand Princess,2/11/2020,0,0,0,0,0,0,0,0,0
Grand Princess,2/12/2020,0,0,0,0,0,0,0,0,0
Grand Princess,2/13/2020,0,0,0,0,0,0,0,0,0
Grand Princess,2/14/2020,0,0,0,0,0,0,0,0,0
Grand Princess,2/15/2020,0,0,0,0,0,0,0,0,0
Grand Princess,2/16/2020,0,0,0,0,0,0,0,0,0
Grand Princess,2/17/2020,0,0,0,0,0,0,0,0,0
Grand Princess,2/18/2020,0,0,0,0,0,0,0,0,0
Grand Princess,2/19/2020,0,0,0,0,0,0,0,0,0
Grand Princess,2/20/2020,0,0,0,0,0,0,0,0,0
Grand Princess,2/21/2020,0,0,0,0,0,0,0,0,0
Grand Princess,2/22/2020,0,0,0,0,0,0,0,0,0
Grand Princess,2/23/2020,0,0,0,0,0,0,0,0,0
Grand Princess,2/24/2020,0,0,0,0,0,0,0,0,0
Grand Princess,2/25/2020,0,0,0,0,0,0,0,0,0
Grand Princess,2/26/2020,0,0,0,0,0,0,0,0,0
Grand Princess,2/27/2020,0,0,0,0,0,0,0,0,0
Grand Princess,2/28/2020,0,0,0,0,0,0,0,0,0
Grand Princess,2/29/2020,0,0,0,0,0,0,0,0,0
Grand Princess,3/1/2020,0,0,0,0,0,0,0,0,0
Grand Princess,3/2/2020,0,0,0,0,0,0,0,0,0
Grand Princess,3/3/2020,0,0,0,0,0,0,0,0,0
Grand Princess,3/4/2020,0,0,0,0,0,0,0,0,0
Grand Princess,3/5/2020,0,0,0,0,0,0,0,0,0
Grand Princess,3/6/2020,0,0,0,0,0,0,0,0,0
Grand Princess,3/7/2020,0,0,0,0,0,0,0,0,0
Grand Princess,3/8/2020,0,0,0,0,0,0,0,0,0
Grand Princess,3/9/2020,0,0,0,0,0,0,0,0,0
Grand Princess,3/10/2020,0,0,0,0,0,0,0,0,0
Grand Princess,3/11/2020,0,0,0,0,0,0,0,0,0
Grand Princess,3/12/2020,0,0,0,0,0,0,0,0,0
Grand Princess,3/13/2020,0,0,0,0,0,0,0,0,0
Grand Princess,3/14/2020,0,0,0,0,0,0,0,0,0
Grand Princess,3/15/2020,0,0,0,0,0,0,0,0,0
Grand Princess,3/16/2020,20,20,3,2.047619048,0,0,0,0,0
Grand Princess,3/17/2020,21,1,3,2,0,0,0,0,0
Grand Princess,3/18/2020,21,0,3,2,0,0,0,0,0
Grand Princess,3/19/2020,22,1,3,1.952380952,1,1,0,-0.047619048,0
Grand Princess,3/20/2020,23,1,3,1.904761905,1,0,0,-0.047619048,0
Grand Princess,3/21/2020,23,0,3,1.904761905,1,0,0,-0.047619048,0
Grand Princess,3/22/2020,30,7,4,2.571428571,1,0,0,-0.047619048,0
Grand Princess,3/23/2020,28,-2,1,-0.333333333,1,0,0,-0.047619048,0
Grand Princess,3/24/2020,28,0,1,-0.333333333,1,0,0,-0.047619048,0
Grand Princess,3/25/2020,28,0,1,-0.333333333,1,0,0,-0.047619048,0
Grand Princess,3/26/2020,28,0,1,-0.333333333,1,0,0,-0.047619048,0
Grand Princess,3/27/2020,28,0,1,-0.333333333,3,2,0,-0.142857143,0
Grand Princess,3/28/2020,103,75,11,6.095238095,3,0,0,-0.142857143,0
Grand Princess,3/29/2020,103,0,10,5.095238095,3,0,0,-0.142857143,0
Grand Princess,3/30/2020,103,0,11,6.095238095,3,0,0,-0.142857143,0
Grand Princess,3/31/2020,103,0,11,6.095238095,3,0,0,-0.142857143,0
Grand Princess,4/1/2020,103,0,11,6.095238095,3,0,0,-0.142857143,0
Grand Princess,4/2/2020,103,0,11,6.095238095,3,0,0,-0.142857143,0
Grand Princess,4/3/2020,103,0,11,6.095238095,3,0,0,-0.142857143,0
Grand Princess,4/4/2020,103,0,0,-4.904761905,3,0,0,-0.142857143,0
Grand Princess,4/5/2020,103,0,0,-4.904761905,3,0,0,-0.142857143,0
Grand Princess,4/6/2020,103,0,0,-3.952380952,3,0,0,-0.142857143,0
Grand Princess,4/7/2020,103,0,0,-3.904761905,3,0,0,-0.142857143,0
Grand Princess,4/8/2020,103,0,0,-3.904761905,3,0,0,-0.142857143,0
Grand Princess,4/9/2020,103,0,0,-3.857142857,3,0,0,-0.095238095,0
Grand Princess,4/10/2020,103,0,0,-3.80952381,3,0,0,-0.095238095,0
Grand Princess,4/11/2020,103,0,0,-3.80952381,3,0,0,-0.095238095,0
Grand Princess,4/12/2020,103,0,0,-3.476190476,0,-3,0,0.047619048,0
Grand Princess,4/13/2020,103,0,0,-3.571428571,0,0,0,0.047619048,0
